Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       336	None      	  1.797984	  1.921701	  2.304350	  2.990077	  1.021190	
       337	None      	  1.729300	  1.913426	  2.219082	  3.078080	  1.017223	
       338	None      	  1.769309	  1.930908	  2.238058	  3.103616	  1.027990	
       339	None      	  1.797044	  1.947569	  2.245888	  3.208020	  1.016789	
       340	None      	  1.791718	  1.901590	  2.219676	  3.028549	  1.014489	
       341	None      	  1.803857	  1.937418	  2.331177	  3.055043	  1.012193	
       342	None      	  1.800818	  1.910531	  2.249757	  3.060743	  1.004181	
       343	None      	  1.769988	  1.930582	  2.243594	  3.168592	  1.003637	
       344	None      	  1.816937	  1.917502	  2.260210	  3.056284	  1.012026	
       345	None      	  1.759241	  1.924283	  2.306179	  3.047936	  1.004871	
       346	None      	  1.796404	  1.972743	  2.331279	  3.234178	  1.009313	
       347	None      	  1.765010	  1.952357	  2.185671	  3.158749	  1.069823	
       348	None      	  1.780695	  1.893757	  2.177651	  3.056218	  1.012275	
       349	None      	  1.784701	  1.915817	  2.257155	  3.060062	  1.009466	
       350	None      	  1.789712	  1.887775	  2.176588	  3.036268	  1.009772	
       351	None      	  1.765702	  1.900332	  2.298072	  2.958785	  1.000484	
       352	None      	  1.753995	  1.906739	  2.170355	  3.131269	  1.011892	
       353	None      	  1.767672	  1.919462	  2.266889	  2.962079	  1.044648	
       354	None      	  1.777264	  1.888166	  2.199494	  2.971594	  1.021651	
       355	None      	  1.776528	  1.911606	  2.274972	  3.017502	  1.008915	
       356	None      	  1.778650	  1.912167	  2.229421	  3.062846	  1.015465	
       357	None      	  1.758789	  1.899452	  2.276727	  2.944983	  1.013424	
       358	None      	  1.809803	  1.904385	  2.162594	  3.017563	  1.050344	
       359	None      	  1.806305	  1.907160	  2.261697	  3.026108	  1.004926	
       360	None      	  1.779763	  1.899602	  2.142531	  3.129680	  1.014243	
       361	None      	  1.782275	  1.925945	  2.329674	  3.023808	  1.005170	
       362	None      	  1.760137	  1.913637	  2.237886	  3.076505	  1.009353	
       363	None      	  1.793347	  1.950401	  2.280657	  3.192472	  1.010329	
       364	None      	  1.794499	  1.925004	  2.251037	  3.124872	  1.005532	
       365	None      	  1.782321	  1.900784	  2.178201	  3.081939	  1.014809	
